profile,x_over_d,r_over_d,x_m,y_m,temperature,ch4,o2,co2,h2o,co,T_std
radial,0.75,2.2516104703148208,0.005400000140070915,0.01621159538626671,298.3288993835449,1.3318131131256905e-07,0.23459980264306068,0.0007062311269692145,0.0067936304258182645,2.0461191923004662e-06,0.4549057233694536
radial,0.75,2.276593715780311,0.005400000140070915,0.01639147475361824,296.98055267333984,1.1108250941305187e-07,0.2347837220877409,0.0005917300077271648,0.006706118932925165,1.7002752912276264e-06,0.3402649964457967
radial,0.75,2.3019029241469173,0.005400000140070915,0.016573701053857803,295.75546646118164,9.053063543262851e-08,0.23495653457939625,0.00048422599502373487,0.006624033965636045,1.3799280509374512e-06,0.23995769831116404
radial,0.75,2.3275422346260815,0.005400000140070915,0.016758304089307785,294.6536560058594,7.149466263456361e-08,0.23511810787022114,0.0003838155898847617,0.006547452765516937,1.0847947322645268e-06,0.1644995451151108
radial,0.75,2.3535157864292464,0.005400000140070915,0.016945313662290573,293.67845153808594,5.4013774786199065e-08,0.23526774533092976,0.0002909292707045097,0.006476701644714922,8.1553353226127e-07,0.13215226353212747
radial,0.75,2.37982797746857,0.005400000140070915,0.017134761437773705,292.8386688232422,3.8262787604992354e-08,0.2354036681354046,0.00020669576042564586,0.006412632763385773,5.746848614762712e-07,0.14296577530642895
radial,0.75,2.406483464356926,0.005400000140070915,0.017326680943369865,292.15145111083984,2.4677377030712933e-08,0.2355218343436718,0.00013361866331251804,0.0063571364735253155,3.684460594399752e-07,0.16091965444328715
radial,0.75,2.433486386305756,0.005400000140070915,0.017521101981401443,291.639404296875,1.4008017745759105e-08,0.23561550676822662,7.589153847220587e-05,0.006313372345175594,2.0740127837370892e-07,0.15709233033146017
radial,0.75,2.4608416586286492,0.005400000140070915,0.017718059942126274,291.31067276000977,6.883365322174484e-09,0.23567882180213928,3.709194811563066e-05,0.006284007104113698,1.0017427598540962e-07,0.12811210275703083
radial,0.75,2.488553420537048,0.005400000140070915,0.017917584627866745,291.13618087768555,3.0567878922527214e-09,0.23571333847939968,1.610096819604223e-05,0.006268141558393836,4.259653674232311e-08,0.0926797380314957
radial,0.75,2.5166268460452557,0.005400000140070915,0.01811971329152584,291.059268951416,1.4076804479012939e-09,0.23572840355336666,7.011992579464277e-06,0.006261278409510851,1.7853620470908993e-08,0.06649223440437083
radial,0.75,2.54506633306543,0.005400000140070915,0.0183244775980711,291.029109954834,7.876699726488967e-10,0.2357340268790722,3.6166260954928475e-06,0.006258719251491129,8.702138926119929e-09,0.049480372061158386
radial,0.75,2.573876538210445,0.005400000140070915,0.018531911075115204,291.0173797607422,5.513269443844365e-10,0.2357360888272524,2.359006016305898e-06,0.00625777494860813,5.338933635468113e-09,0.038258135760731136
radial,0.75,2.603062635494603,0.005400000140070915,0.018742050975561142,291.0124626159668,4.442083253964821e-10,0.2357369139790535,1.843367745113511e-06,0.006257389672100544,3.922515660371995e-09,0.031058439357633746
radial,0.75,2.6326292815307775,0.005400000140070915,0.0189549308270216,291.0102081298828,3.7870406115902587e-10,0.23573726043105125,1.6131981299682963e-06,0.0062572184251621366,3.1938271584722178e-09,0.026709563372820176
radial,0.75,2.662581391632557,0.005400000140070915,0.01917058601975441,291.00916290283203,3.2722017429002973e-10,0.23573738522827625,1.5189279787553023e-06,0.006257149507291615,2.7615973093920478e-09,0.024347929791496428
radial,0.75,2.6929241398142443,0.005400000140070915,0.01938905380666256,291.0087585449219,2.796996361235763e-10,0.23573737032711506,1.505552401004015e-06,0.006257141241803765,2.4937595363271753e-09,0.023358539850239207
radial,0.75,2.7236627000901437,0.005400000140070915,0.019610371440649033,291.00878143310547,2.2432537917446122e-10,0.23573726043105125,1.5494514578524416e-06,0.006257175991777331,2.3279179503967048e-09,0.02340717017186749
radial,0.75,2.7548022464745574,0.005400000140070915,0.019834576174616814,291.0091323852539,1.6019322295452486e-10,0.23573706299066544,1.6390329399817813e-06,0.006257245549932122,2.230000020835463e-09,0.02430080249258406
